70BCSV 	
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
30
"CTRWL",1550.740000
"SPAN",   4.000000
"START WL",1548.740000
"STOP WL",1552.740000
"WLFREQ", 0
"REFL", -56.020
"LSCL",-10.0
"BASEL",0.00000000000
"RESLN",1.000
"AVG",   1
"SMPLAUTO",      1
"SMPL",        501
"SMPLINTVL",0.0080
"MID"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",1
"NEBWCAL0",    0
"NEBWCAL1",    0
"NEBWCALWL",   0
"RESPARM",10011
"FREQPARM",10011



"[TRACE DATA]"
1548.7400,-1.137E-009
1548.7480,-1.702E-008
1548.7560,1.123E-008
1548.7640,8.466E-009
1548.7720,8.823E-009
1548.7800,7.008E-009
1548.7880,-2.776E-009
1548.7960,1.147E-008
1548.8040,2.365E-009
1548.8120,6.758E-010
1548.8200,-1.674E-008
1548.8280,-4.325E-009
1548.8360,5.727E-009
1548.8440,1.227E-009
1548.8520,1.454E-008
1548.8600,1.802E-009
1548.8680,8.934E-009
1548.8760,3.865E-009
1548.8840,1.352E-008
1548.8920,-2.372E-009
1548.9000,8.692E-009
1548.9080,-5.975E-009
1548.9160,-1.071E-008
1548.9240,-3.693E-009
1548.9320,7.860E-009
1548.9400,9.335E-009
1548.9480,-5.453E-009
1548.9560,6.402E-009
1548.9640,-4.346E-009
1548.9720,4.837E-009
1548.9800,-6.849E-009
1548.9880,1.303E-010
1548.9960,7.962E-009
1549.0040,9.211E-009
1549.0120,-7.279E-009
1549.0200,-3.840E-009
1549.0280,-2.609E-010
1549.0360,1.400E-008
1549.0440,9.638E-009
1549.0520,-4.278E-009
1549.0600,4.718E-009
1549.0680,-1.802E-009
1549.0760,-3.009E-009
1549.0840,1.631E-008
1549.0920,2.810E-009
1549.1000,-7.825E-010
1549.1080,1.095E-009
1549.1160,8.950E-009
1549.1240,-3.687E-009
1549.1320,7.530E-009
1549.1400,4.932E-009
1549.1480,1.785E-009
1549.1560,-5.133E-009
1549.1640,-1.332E-009
1549.1720,-3.711E-009
1549.1800,-7.255E-009
1549.1880,5.691E-009
1549.1960,-6.224E-009
1549.2040,-2.067E-009
1549.2120,-2.135E-010
1549.2200,5.391E-009
1549.2280,-7.303E-009
1549.2360,-1.958E-009
1549.2440,-7.931E-009
1549.2520,-1.446E-009
1549.2600,9.691E-009
1549.2680,2.549E-009
1549.2760,-3.074E-009
1549.2840,-2.253E-010
1549.2920,-8.487E-009
1549.3000,9.994E-009
1549.3080,-2.146E-009
1549.3160,3.262E-009
1549.3240,3.497E-009
1549.3320,1.336E-009
1549.3400,-5.935E-009
1549.3480,-1.310E-008
1549.3560,3.081E-010
1549.3640,2.952E-009
1549.3720,8.886E-009
1549.3800,6.413E-009
1549.3880,1.099E-008
1549.3960,-3.189E-009
1549.4040,5.552E-011
1549.4120,9.970E-009
1549.4200,-2.359E-009
1549.4280,1.435E-010
1549.4360,-2.940E-009
1549.4440,9.609E-009
1549.4520,4.789E-009
1549.4600,-5.758E-009
1549.4680,-5.169E-009
1549.4760,3.770E-009
1549.4840,1.518E-008
1549.4920,2.217E-009
1549.5000,2.386E-009
1549.5080,-2.004E-009
1549.5160,3.874E-009
1549.5240,-1.509E-008
1549.5320,4.444E-009
1549.5400,2.561E-009
1549.5480,5.927E-009
1549.5560,1.057E-008
1549.5640,2.750E-009
1549.5720,8.569E-009
1549.5800,5.240E-009
1549.5880,1.279E-008
1549.5960,4.978E-010
1549.6040,-8.773E-009
1549.6120,-6.674E-009
1549.6200,-5.453E-009
1549.6280,1.357E-008
1549.6360,3.193E-009
1549.6440,4.203E-009
1549.6520,-6.556E-009
1549.6600,7.516E-009
1549.6680,-2.527E-009
1549.6760,6.650E-009
1549.6840,7.518E-009
1549.6920,-4.267E-009
1549.7000,2.112E-009
1549.7080,1.440E-008
1549.7160,4.006E-009
1549.7240,8.393E-009
1549.7320,5.084E-009
1549.7400,1.411E-008
1549.7480,3.129E-009
1549.7560,1.098E-008
1549.7640,4.907E-009
1549.7720,2.998E-009
1549.7800,-7.548E-009
1549.7880,-7.431E-009
1549.7960,-1.252E-008
1549.8040,3.176E-009
1549.8120,-6.157E-009
1549.8200,-6.875E-010
1549.8280,1.915E-009
1549.8360,4.634E-009
1549.8440,5.037E-009
1549.8520,-4.429E-009
1549.8600,4.621E-010
1549.8680,1.358E-008
1549.8760,1.482E-008
1549.8840,6.907E-009
1549.8920,8.651E-010
1549.9000,-3.212E-009
1549.9080,-1.903E-009
1549.9160,-2.039E-009
1549.9240,3.400E-010
1549.9320,-1.530E-009
1549.9400,-8.881E-009
1549.9480,-1.825E-009
1549.9560,5.776E-009
1549.9640,9.965E-009
1549.9720,2.737E-009
1549.9800,8.412E-009
1549.9880,1.469E-009
1549.9960,1.302E-009
1550.0040,8.531E-010
1550.0120,9.074E-011
1550.0200,9.811E-009
1550.0280,5.131E-009
1550.0360,-8.617E-009
1550.0440,7.518E-009
1550.0520,2.690E-009
1550.0600,1.316E-008
1550.0680,1.394E-008
1550.0760,2.513E-009
1550.0840,1.041E-008
1550.0920,1.418E-008
1550.1000,6.897E-009
1550.1080,8.344E-009
1550.1160,1.074E-008
1550.1240,1.109E-008
1550.1320,2.977E-008
1550.1400,2.722E-008
1550.1480,4.472E-008
1550.1560,5.543E-008
1550.1640,9.360E-008
1550.1720,1.143E-007
1550.1800,1.742E-007
1550.1880,1.926E-007
1550.1960,2.465E-007
1550.2040,3.139E-007
1550.2120,3.709E-007
1550.2200,4.422E-007
1550.2280,5.260E-007
1550.2360,6.021E-007
1550.2440,6.873E-007
1550.2520,7.693E-007
1550.2600,8.663E-007
1550.2680,9.534E-007
1550.2760,1.023E-006
1550.2840,1.119E-006
1550.2920,1.207E-006
1550.3000,1.308E-006
1550.3080,1.388E-006
1550.3160,1.456E-006
1550.3240,1.539E-006
1550.3320,1.646E-006
1550.3400,1.702E-006
1550.3480,1.788E-006
1550.3560,1.862E-006
1550.3640,1.944E-006
1550.3720,2.000E-006
1550.3800,2.063E-006
1550.3880,2.135E-006
1550.3960,2.189E-006
1550.4040,2.249E-006
1550.4120,2.288E-006
1550.4200,2.335E-006
1550.4280,2.362E-006
1550.4360,2.395E-006
1550.4440,2.391E-006
1550.4520,2.407E-006
1550.4600,2.412E-006
1550.4680,2.419E-006
1550.4760,2.429E-006
1550.4840,2.418E-006
1550.4920,2.437E-006
1550.5000,2.435E-006
1550.5080,2.435E-006
1550.5160,2.432E-006
1550.5240,2.440E-006
1550.5320,2.437E-006
1550.5400,2.425E-006
1550.5480,2.438E-006
1550.5560,2.435E-006
1550.5640,2.441E-006
1550.5720,2.431E-006
1550.5800,2.428E-006
1550.5880,2.446E-006
1550.5960,2.434E-006
1550.6040,2.440E-006
1550.6120,2.430E-006
1550.6200,2.434E-006
1550.6280,2.443E-006
1550.6360,2.431E-006
1550.6440,2.441E-006
1550.6520,2.443E-006
1550.6600,2.439E-006
1550.6680,2.435E-006
1550.6760,2.445E-006
1550.6840,2.437E-006
1550.6920,2.437E-006
1550.7000,2.435E-006
1550.7080,2.435E-006
1550.7160,2.431E-006
1550.7240,2.427E-006
1550.7320,2.439E-006
1550.7400,2.442E-006
1550.7480,2.435E-006
1550.7560,2.444E-006
1550.7640,2.432E-006
1550.7720,2.430E-006
1550.7800,2.436E-006
1550.7880,2.440E-006
1550.7960,2.433E-006
1550.8040,2.427E-006
1550.8120,2.430E-006
1550.8200,2.447E-006
1550.8280,2.439E-006
1550.8360,2.416E-006
1550.8440,2.414E-006
1550.8520,2.396E-006
1550.8600,2.391E-006
1550.8680,2.383E-006
1550.8760,2.348E-006
1550.8840,2.334E-006
1550.8920,2.280E-006
1550.9000,2.248E-006
1550.9080,2.196E-006
1550.9160,2.130E-006
1550.9240,2.066E-006
1550.9320,1.995E-006
1550.9400,1.896E-006
1550.9480,1.824E-006
1550.9560,1.744E-006
1550.9640,1.643E-006
1550.9720,1.568E-006
1550.9800,1.476E-006
1550.9880,1.394E-006
1550.9960,1.299E-006
1551.0040,1.218E-006
1551.0120,1.134E-006
1551.0200,1.041E-006
1551.0280,9.593E-007
1551.0360,8.708E-007
1551.0440,7.907E-007
1551.0520,7.236E-007
1551.0600,6.401E-007
1551.0680,5.562E-007
1551.0760,4.744E-007
1551.0840,4.055E-007
1551.0920,3.601E-007
1551.1000,2.760E-007
1551.1080,2.121E-007
1551.1160,1.696E-007
1551.1240,1.454E-007
1551.1320,9.114E-008
1551.1400,5.808E-008
1551.1480,5.615E-008
1551.1560,3.682E-008
1551.1640,1.922E-008
